"Internal ID","CpG","Association ID","Occurrences","Article ID","Has Direction","Direction","Has Baseline","M-Value Baseline","Beta Baseline"
19495,cg11591535,1,1,5,TRUE,decrease,TRUE,-0.49196164,
19496,cg11593457,1,1,5,TRUE,decrease,TRUE,"0.015057485",
19497,cg11593656,1,1,5,TRUE,increase,TRUE,-0.022298881,
19498,cg11593791,1,1,5,TRUE,increase,TRUE,-0.384110537,
19499,cg11593799,1,1,5,TRUE,decrease,TRUE,"0.152909465",
19500,cg11594010,1,1,5,TRUE,decrease,TRUE,-0.128403242,
19501,cg11594887,1,1,5,TRUE,decrease,TRUE,"0.145802728",
19502,cg11595270,1,1,5,TRUE,decrease,TRUE,"0.110658089",
19503,cg11595749,1,1,5,TRUE,increase,TRUE,-0.059651835,
19504,cg11596863,1,1,5,TRUE,decrease,TRUE,"0.061512262",
19505,cg11597080,1,1,5,TRUE,decrease,TRUE,"0.1066668",
19506,cg11597969,1,1,5,TRUE,increase,TRUE,-0.188284709,
19507,cg11598148,1,1,5,TRUE,increase,TRUE,-0.246703224,
19508,cg11598720,1,1,5,TRUE,decrease,TRUE,"0.03308512",
19509,cg11598736,1,1,5,TRUE,increase,TRUE,-0.204506616,
19510,cg11599694,1,1,5,TRUE,decrease,TRUE,-0.098848383,
19511,cg11599981,1,1,5,TRUE,decrease,TRUE,"0.060961285",
19512,cg11600161,1,1,5,TRUE,decrease,TRUE,-0.073530574,
19513,cg11600683,1,1,5,TRUE,decrease,TRUE,"0.058214776",
19514,cg11600721,1,1,5,TRUE,increase,TRUE,-0.148185041,
19515,cg11601523,1,1,5,TRUE,increase,TRUE,-0.042281885,
19516,cg11605222,1,1,5,TRUE,decrease,TRUE,-0.139162265,
19517,cg11606050,1,1,5,TRUE,decrease,TRUE,-0.080890463,
19518,cg11606195,1,1,5,TRUE,decrease,TRUE,"0.083067876",
19519,cg11609156,1,1,5,TRUE,decrease,TRUE,"0.195955296",
19520,cg11609344,1,1,5,TRUE,decrease,TRUE,-0.248785884,
19521,cg11609560,1,1,5,TRUE,decrease,TRUE,-0.133592524,
19522,cg11610754,1,1,5,TRUE,decrease,TRUE,-0.008341753,
19523,cg11611553,1,1,5,TRUE,decrease,TRUE,-0.058477504,
19524,cg11611856,1,1,5,TRUE,decrease,TRUE,-0.038090026,
19525,cg11611932,1,1,5,TRUE,decrease,TRUE,"0.001181182",
19526,cg11613229,1,1,5,TRUE,increase,TRUE,-0.192261017,
19527,cg11613545,1,1,5,TRUE,increase,TRUE,-0.231778839,
19528,cg11615758,1,1,5,TRUE,decrease,TRUE,-0.0049102,
19529,cg11616560,1,1,5,TRUE,decrease,TRUE,"0.206612669",
19530,cg11616592,1,1,5,TRUE,decrease,TRUE,"0.107278797",
19531,cg11619797,1,1,5,TRUE,decrease,TRUE,-0.147427224,
19532,cg11619995,1,1,5,TRUE,decrease,TRUE,"0.137437723",
19533,cg11620238,1,1,5,TRUE,increase,TRUE,-0.199785788,
19534,cg11620984,1,1,5,TRUE,increase,TRUE,-0.194826299,
19535,cg11621104,1,1,5,TRUE,decrease,TRUE,-0.089792253,
19536,cg11621725,1,1,5,TRUE,increase,TRUE,"0.098444798",
19537,cg11622516,1,1,5,TRUE,decrease,TRUE,-0.003392201,
19538,cg11625107,1,1,5,TRUE,decrease,TRUE,"0.052330351",
19539,cg11625178,1,1,5,TRUE,increase,TRUE,-0.012884575,
19540,cg11625946,1,1,5,TRUE,increase,TRUE,-0.228419897,
19541,cg11625977,1,1,5,TRUE,increase,TRUE,-0.243729226,
19542,cg11627632,1,1,5,TRUE,decrease,TRUE,-0.176110793,
19543,cg11628026,1,1,5,TRUE,decrease,TRUE,"0.036312541",
19544,cg11629460,1,1,5,TRUE,increase,TRUE,-0.232207661,
19545,cg11630996,1,1,5,TRUE,decrease,TRUE,"0.183348767",
19546,cg11631265,1,1,5,TRUE,increase,TRUE,-0.155771975,
19547,cg11631275,1,1,5,TRUE,decrease,TRUE,-0.09167697,
19548,cg11631547,1,1,5,TRUE,decrease,TRUE,"0.166066776",
19549,cg11631644,1,1,5,TRUE,decrease,TRUE,-0.11953868,
19550,cg11633600,1,1,5,TRUE,increase,TRUE,-0.213140072,
19551,cg11634531,1,1,5,TRUE,increase,TRUE,-0.171255005,
19552,cg11635100,1,1,5,TRUE,decrease,TRUE,"0.065508832",
19553,cg11635563,1,1,5,TRUE,decrease,TRUE,-0.153066436,
19554,cg11636287,1,1,5,TRUE,increase,TRUE,-0.1883698,
19555,cg11637695,1,1,5,TRUE,decrease,TRUE,"0.1408756",
19556,cg11638980,1,1,5,TRUE,increase,TRUE,"0.047072784",
19557,cg11640063,1,1,5,TRUE,increase,TRUE,-0.127599568,
19558,cg11640610,1,1,5,TRUE,increase,TRUE,-0.086167369,
19559,cg11641222,1,1,5,TRUE,decrease,TRUE,-0.028726537,
19560,cg11642140,1,1,5,TRUE,decrease,TRUE,"0.054487057",
19561,cg11642447,1,1,5,TRUE,increase,TRUE,-0.098635958,
19562,cg11643473,1,1,5,TRUE,increase,TRUE,-0.214388085,
19563,cg11643733,1,1,5,TRUE,decrease,TRUE,-0.079343204,
19564,cg11644059,1,1,5,TRUE,decrease,TRUE,-0.04875995,
19565,cg11644161,1,1,5,TRUE,decrease,TRUE,"0.085423113",
19566,cg11644402,1,1,5,TRUE,decrease,TRUE,-0.098010364,
19567,cg11645198,1,1,5,TRUE,increase,TRUE,-0.229894197,
19568,cg11645735,1,1,5,TRUE,decrease,TRUE,-0.049671388,
19569,cg11646078,1,1,5,TRUE,decrease,TRUE,"0.000677749",
19570,cg11646135,1,1,5,TRUE,increase,TRUE,-0.290981616,
19571,cg11646887,1,1,5,TRUE,increase,TRUE,"0.09315637",
19572,cg11647439,1,1,5,TRUE,decrease,TRUE,"0.04833656",
19573,cg11647944,1,1,5,TRUE,decrease,TRUE,-0.069046963,
19574,cg11648720,1,1,5,TRUE,decrease,TRUE,"0.233336535",
19575,cg11649068,1,1,5,TRUE,decrease,TRUE,"0.2130056",
19576,cg11649795,1,1,5,TRUE,increase,TRUE,-0.288650814,
19577,cg11650218,1,1,5,TRUE,decrease,TRUE,-0.241384944,
19578,cg11650298,1,1,5,TRUE,decrease,TRUE,-0.020072137,
19579,cg11652095,1,1,5,TRUE,decrease,TRUE,"0.029921615",
19580,cg11653675,1,1,5,TRUE,decrease,TRUE,"0.039118237",
19581,cg11653858,1,1,5,TRUE,decrease,TRUE,-0.01793715,
19582,cg11653948,1,1,5,TRUE,decrease,TRUE,"0.088194849",
19583,cg11654179,1,1,5,TRUE,decrease,TRUE,"0.103120612",
19584,cg11655418,1,1,5,TRUE,increase,TRUE,-0.144618768,
19585,cg11660826,1,1,5,TRUE,increase,TRUE,-0.278911254,
19586,cg11661523,1,1,5,TRUE,decrease,TRUE,-0.139299181,
19587,cg11662638,1,1,5,TRUE,decrease,TRUE,"0.057848182",
19588,cg11662671,1,1,5,TRUE,decrease,TRUE,-0.2243583,
19589,cg11662851,1,1,5,TRUE,decrease,TRUE,"0.016196055",
19590,cg11664313,1,1,5,TRUE,decrease,TRUE,"0.009588475",
19591,cg11664652,1,1,5,TRUE,decrease,TRUE,"0.098008821",
19592,cg11664903,1,1,5,TRUE,decrease,TRUE,-0.027971459,
19593,cg11665245,1,1,5,TRUE,decrease,TRUE,-0.09645503,
19594,cg11666017,1,1,5,TRUE,decrease,TRUE,-0.093632889,
19595,cg11666446,1,1,5,TRUE,increase,TRUE,-0.198008667,
19596,cg11667101,1,1,5,TRUE,increase,TRUE,"0.170392265",
19597,cg11668529,1,1,5,TRUE,decrease,TRUE,"0.11886227",
19598,cg11668638,1,1,5,TRUE,increase,TRUE,-0.079241819,
19599,cg11669283,1,1,5,TRUE,decrease,TRUE,-0.028841152,
19600,cg11669539,1,1,5,TRUE,decrease,TRUE,-0.122139146,
19601,cg11669671,1,1,5,TRUE,decrease,TRUE,"0.260280373",
19602,cg11673391,1,1,5,TRUE,increase,TRUE,-0.122564696,
19603,cg11675492,1,1,5,TRUE,decrease,TRUE,"0.089127131",
19604,cg11676109,1,1,5,TRUE,decrease,TRUE,-0.16660352,
19605,cg11676221,1,1,5,TRUE,decrease,TRUE,-0.028077235,
19606,cg11676353,1,1,5,TRUE,decrease,TRUE,-0.008508328,
19607,cg11676382,1,1,5,TRUE,decrease,TRUE,"0.1765555",
19608,cg11677260,1,1,5,TRUE,decrease,TRUE,"0.146667329",
19609,cg11678423,1,1,5,TRUE,increase,TRUE,-0.176984948,
19610,cg11680118,1,1,5,TRUE,decrease,TRUE,"0.102457886",
19611,cg11680194,1,1,5,TRUE,decrease,TRUE,"0.087518557",
19612,cg11680855,1,1,5,TRUE,decrease,TRUE,"0.054459947",
19613,cg11681126,1,1,5,TRUE,decrease,TRUE,-0.0776668,
19614,cg11681959,1,1,5,TRUE,decrease,TRUE,-0.217300301,
19615,cg11682071,1,1,5,TRUE,decrease,TRUE,-0.018691592,
19616,cg11682605,1,1,5,TRUE,decrease,TRUE,"0.233652981",
19617,cg11683191,1,1,5,TRUE,decrease,TRUE,-0.05023035,
19618,cg11683563,1,1,5,TRUE,decrease,TRUE,-0.013043535,
19619,cg11684172,1,1,5,TRUE,increase,TRUE,-0.083306475,
19620,cg11685432,1,1,5,TRUE,decrease,TRUE,-0.045012391,
19621,cg11685489,1,1,5,TRUE,decrease,TRUE,"0.202168442",
19622,cg11688768,1,1,5,TRUE,increase,TRUE,-0.210926046,
19623,cg11690370,1,1,5,TRUE,decrease,TRUE,"0.225649591",
19624,cg11691170,1,1,5,TRUE,decrease,TRUE,-0.072716625,
19625,cg11691300,1,1,5,TRUE,decrease,TRUE,"0.045712137",
19626,cg11691341,1,1,5,TRUE,decrease,TRUE,"0.134353",
19627,cg11691383,1,1,5,TRUE,decrease,TRUE,"0.149576654",
19628,cg11691561,1,1,5,TRUE,increase,TRUE,-0.210502208,
19629,cg11692031,1,1,5,TRUE,decrease,TRUE,"0.314335985",
19630,cg11692181,1,1,5,TRUE,decrease,TRUE,-0.009167135,
19631,cg11692369,1,1,5,TRUE,decrease,TRUE,"0.095714256",
19632,cg11692403,1,1,5,TRUE,decrease,TRUE,"0.146616577",
19633,cg11694119,1,1,5,TRUE,decrease,TRUE,-0.259483642,
19634,cg11694362,1,1,5,TRUE,decrease,TRUE,"0.080004623",
19635,cg11694968,1,1,5,TRUE,increase,TRUE,-0.011790276,
19636,cg11695030,1,1,5,TRUE,increase,TRUE,-0.133915809,
19637,cg11696108,1,1,5,TRUE,decrease,TRUE,-0.042495757,
19638,cg11697226,1,1,5,TRUE,increase,TRUE,-0.237432998,
19639,cg11698529,1,1,5,TRUE,decrease,TRUE,"0.098745366",
19640,cg11698762,1,1,5,TRUE,decrease,TRUE,-0.142234407,
19641,cg11699511,1,1,5,TRUE,increase,TRUE,"0.143589684",
19642,cg11700356,1,1,5,TRUE,decrease,TRUE,-0.091556942,
19643,cg11700429,1,1,5,TRUE,increase,TRUE,-0.118455154,
19644,cg11700630,1,1,5,TRUE,decrease,TRUE,"0.04676398",
19645,cg11701694,1,1,5,TRUE,decrease,TRUE,"0.099485827",
19646,cg11702456,1,1,5,TRUE,decrease,TRUE,-0.254138052,
19647,cg11703179,1,1,5,TRUE,decrease,TRUE,"0.058590043",
19648,cg11703759,1,1,5,TRUE,decrease,TRUE,-0.041002014,
19649,cg11704396,1,1,5,TRUE,decrease,TRUE,-0.015590148,
19650,cg11705432,1,1,5,TRUE,decrease,TRUE,-0.071088432,
19651,cg11705881,1,1,5,TRUE,decrease,TRUE,-0.315687979,
19652,cg11706226,1,1,5,TRUE,increase,TRUE,-0.118329124,
19653,cg11706389,1,1,5,TRUE,decrease,TRUE,"0.032124998",
19654,cg11707035,1,1,5,TRUE,decrease,TRUE,-0.120758157,
19655,cg11708118,1,1,5,TRUE,increase,TRUE,-0.116924075,
19656,cg11709254,1,1,5,TRUE,decrease,TRUE,"0.144676897",
19657,cg11710000,1,1,5,TRUE,increase,TRUE,-0.169634921,
19658,cg11711062,1,1,5,TRUE,increase,TRUE,-0.111367244,
19659,cg11711424,1,1,5,TRUE,increase,TRUE,-0.180627786,
19660,cg11712188,1,1,5,TRUE,decrease,TRUE,-0.001547089,
19661,cg11712735,1,1,5,TRUE,increase,TRUE,"0.01997382",
19662,cg11712775,1,1,5,TRUE,decrease,TRUE,-0.021832528,
19663,cg11712962,1,1,5,TRUE,decrease,TRUE,-0.102791373,
19664,cg11713029,1,1,5,TRUE,decrease,TRUE,-0.147376562,
19665,cg11713044,1,1,5,TRUE,decrease,TRUE,-0.004298008,
19666,cg11713336,1,1,5,TRUE,increase,TRUE,-0.129278519,
19667,cg11713664,1,1,5,TRUE,decrease,TRUE,"0.211087467",
19668,cg11713800,1,1,5,TRUE,decrease,TRUE,-0.161324631,
19669,cg11714334,1,1,5,TRUE,decrease,TRUE,-0.388505952,
19670,cg11714341,1,1,5,TRUE,decrease,TRUE,"0.191550626",
19671,cg11714801,1,1,5,TRUE,increase,TRUE,-0.260749035,
19672,cg11717782,1,1,5,TRUE,decrease,TRUE,"0.205128866",
19673,cg11718648,1,1,5,TRUE,increase,TRUE,-0.080282128,
19674,cg11718677,1,1,5,TRUE,decrease,TRUE,"0.001586593",
19675,cg11718707,1,1,5,TRUE,increase,TRUE,-0.254533765,
19676,cg11719296,1,1,5,TRUE,decrease,TRUE,"0.087618043",
19677,cg11719576,1,1,5,TRUE,decrease,TRUE,-0.207326323,
19678,cg11719635,1,1,5,TRUE,increase,TRUE,-0.02145331,
19679,cg11719784,1,2,5,TRUE,decrease,TRUE,-0.013396008,
19680,cg11719885,1,1,5,TRUE,increase,TRUE,-0.183047897,
19681,cg11721273,1,1,5,TRUE,decrease,TRUE,"0.01051214",
19682,cg11721798,1,1,5,TRUE,increase,TRUE,-0.110214285,
19683,cg11721953,1,1,5,TRUE,decrease,TRUE,-0.411158958,
19684,cg11722816,1,1,5,TRUE,decrease,TRUE,"0.178520079",
19685,cg11722990,1,1,5,TRUE,decrease,TRUE,-0.058514488,
19686,cg11723406,1,1,5,TRUE,decrease,TRUE,"0.101614199",
19687,cg11723565,1,1,5,TRUE,decrease,TRUE,"0.104332232",
19688,cg11723772,1,1,5,TRUE,decrease,TRUE,"0.055452304",
19689,cg11723904,1,2,5,TRUE,decrease,TRUE,-0.104335586,
19690,cg11724562,1,1,5,TRUE,decrease,TRUE,"0.049454117",
19691,cg11724671,1,1,5,TRUE,decrease,TRUE,-0.124339147,
19692,cg11724735,1,1,5,TRUE,decrease,TRUE,"0.096699433",
19693,cg11725039,1,1,5,TRUE,decrease,TRUE,"0.088985503",
19694,cg11725182,1,1,5,TRUE,increase,TRUE,-0.179837626,
19695,cg11726530,1,1,5,TRUE,decrease,TRUE,"0.121453434",
19696,cg11726580,1,1,5,TRUE,increase,TRUE,-0.108240726,
19697,cg11726827,1,1,5,TRUE,decrease,TRUE,-0.012828121,
19698,cg11728325,1,1,5,TRUE,decrease,TRUE,"0.008693175",
19699,cg11728578,1,1,5,TRUE,decrease,TRUE,-0.214100359,
19700,cg11729019,1,1,5,TRUE,decrease,TRUE,"0.154079165",
19701,cg11729679,1,1,5,TRUE,decrease,TRUE,-0.019725381,
19702,cg11730020,1,1,5,TRUE,decrease,TRUE,-0.009127784,
19703,cg11730559,1,1,5,TRUE,decrease,TRUE,-0.017892667,
19704,cg11731031,1,1,5,TRUE,decrease,TRUE,"0.200260396",
19705,cg11731805,1,1,5,TRUE,decrease,TRUE,-0.040986264,
19706,cg11732673,1,1,5,TRUE,decrease,TRUE,-0.009267773,
19707,cg11732855,1,1,5,TRUE,increase,TRUE,-0.1954032,
19708,cg11733294,1,1,5,TRUE,decrease,TRUE,-0.134024838,
19709,cg11734112,1,1,5,TRUE,decrease,TRUE,-0.013693088,
19710,cg11734289,1,1,5,TRUE,decrease,TRUE,-0.253182398,
19711,cg11734682,1,1,5,TRUE,decrease,TRUE,"0.023423329",
19712,cg11734948,1,1,5,TRUE,decrease,TRUE,"0.089297683",
19713,cg11737879,1,1,5,TRUE,decrease,TRUE,"0.20271944",
19714,cg11738286,1,1,5,TRUE,increase,TRUE,-0.266982163,
19715,cg11738299,1,1,5,TRUE,increase,TRUE,-0.104903515,
19716,cg11738654,1,1,5,TRUE,decrease,TRUE,"0.00377957",
19717,cg11739512,1,1,5,TRUE,decrease,TRUE,"0.161602823",
19718,cg11739675,1,1,5,TRUE,increase,TRUE,-0.313137167,
19719,cg11740138,1,1,5,TRUE,decrease,TRUE,"0.176329613",
19720,cg11740198,1,1,5,TRUE,decrease,TRUE,-0.106954172,
19721,cg11741254,1,1,5,TRUE,increase,TRUE,"0.009067851",
19722,cg11741485,1,1,5,TRUE,decrease,TRUE,-0.075418011,
19723,cg11742068,1,1,5,TRUE,increase,TRUE,-0.030398175,
19724,cg11743470,1,2,5,TRUE,decrease,TRUE,"0.006395412",
19725,cg11744351,1,1,5,TRUE,increase,TRUE,-0.139749459,
19726,cg11745019,1,1,5,TRUE,decrease,TRUE,"0.024710549",
19727,cg11745227,1,1,5,TRUE,decrease,TRUE,"0.105345557",
19728,cg11747142,1,1,5,TRUE,decrease,TRUE,-0.133214921,
19729,cg11748081,1,1,5,TRUE,decrease,TRUE,-0.225230508,
19730,cg11748127,1,1,5,TRUE,increase,TRUE,-0.200655227,
19731,cg11748417,1,1,5,TRUE,increase,TRUE,"0.094844519",
19732,cg11748666,1,1,5,TRUE,increase,TRUE,-0.302772527,
19733,cg11748936,1,1,5,TRUE,decrease,TRUE,-0.196994331,
19734,cg11750929,1,1,5,TRUE,decrease,TRUE,"0.064119129",
19735,cg11750962,1,1,5,TRUE,decrease,TRUE,"0.071673179",
19736,cg11751613,1,1,5,TRUE,decrease,TRUE,-0.199729589,
19737,cg11752586,1,1,5,TRUE,increase,TRUE,"0.036192569",
19738,cg11753356,1,1,5,TRUE,increase,TRUE,"0.259335483",
19739,cg11754060,1,1,5,TRUE,decrease,TRUE,"0.16987607",
19740,cg11754185,1,1,5,TRUE,decrease,TRUE,"0.214615983",
19741,cg11754259,1,1,5,TRUE,increase,TRUE,-0.438504066,
19742,cg11754314,1,1,5,TRUE,decrease,TRUE,-0.030323887,
19743,cg11755107,1,1,5,TRUE,increase,TRUE,-0.308270613,
19744,cg11756870,1,1,5,TRUE,increase,TRUE,-0.186942969,
19745,cg11757352,1,1,5,TRUE,decrease,TRUE,"0.110539249",
19746,cg11758283,1,1,5,TRUE,decrease,TRUE,"0.047744332",
19747,cg11758458,1,1,5,TRUE,decrease,TRUE,"0.009805396",
19748,cg11759288,1,1,5,TRUE,decrease,TRUE,-0.173600723,
19749,cg11759875,1,1,5,TRUE,increase,TRUE,-0.077315301,
19750,cg11760700,1,1,5,TRUE,increase,TRUE,-0.207414269,
19751,cg11761200,1,1,5,TRUE,decrease,TRUE,"0.029515115",
19752,cg11767392,1,1,5,TRUE,decrease,TRUE,"0.05990833",
19753,cg11769163,1,1,5,TRUE,decrease,TRUE,-0.135507942,
19754,cg11770407,1,1,5,TRUE,decrease,TRUE,"0.127949404",
19755,cg11771735,1,1,5,TRUE,decrease,TRUE,-0.05595299,
19756,cg11772013,1,1,5,TRUE,decrease,TRUE,"0.038543689",
19757,cg11772151,1,1,5,TRUE,increase,TRUE,-0.079392799,
19758,cg11772224,1,1,5,TRUE,decrease,TRUE,-0.198456066,
19759,cg11772643,1,1,5,TRUE,increase,TRUE,-0.209504099,
19760,cg11774633,1,1,5,TRUE,increase,TRUE,-0.142558624,
19761,cg11775611,1,1,5,TRUE,increase,TRUE,-0.049886882,
19762,cg11776124,1,1,5,TRUE,decrease,TRUE,"0.202683498",
19763,cg11776336,1,1,5,TRUE,increase,TRUE,-0.1452912,
19764,cg11777782,1,1,5,TRUE,decrease,TRUE,-0.108207141,
19765,cg11778146,1,1,5,TRUE,increase,TRUE,-0.123743345,
19766,cg11778362,1,1,5,TRUE,decrease,TRUE,"0.132441632",
19767,cg11779204,1,2,5,TRUE,decrease,TRUE,"0.203247495",
19768,cg11779395,1,1,5,TRUE,decrease,TRUE,"0.141344742",
19769,cg11781518,1,1,5,TRUE,decrease,TRUE,-0.017023859,
19770,cg11781564,1,1,5,TRUE,decrease,TRUE,"0.049238478",
19771,cg11781622,1,1,5,TRUE,decrease,TRUE,"0.07169582",
19772,cg11781986,1,1,5,TRUE,increase,TRUE,-0.1058124,
19773,cg11783014,1,1,5,TRUE,decrease,TRUE,-0.007326238,
19774,cg11783815,1,1,5,TRUE,decrease,TRUE,"0.011156086",
19775,cg11784319,1,1,5,TRUE,increase,TRUE,-0.073015352,
19776,cg11786302,1,1,5,TRUE,increase,TRUE,-0.161014147,
19777,cg11786966,1,1,5,TRUE,decrease,TRUE,"0.017000813",
19778,cg11787288,1,1,5,TRUE,increase,TRUE,"0.289540144",
19779,cg11787855,1,1,5,TRUE,decrease,TRUE,-0.134074231,
19780,cg11788289,1,1,5,TRUE,increase,TRUE,-0.173521695,
19781,cg11788945,1,1,5,TRUE,decrease,TRUE,"0.190861704",
19782,cg11789444,1,1,5,TRUE,increase,TRUE,-0.145361646,
19783,cg11789684,1,1,5,TRUE,decrease,TRUE,-0.000799638,
19784,cg11789992,1,1,5,TRUE,increase,TRUE,-0.057532751,
19785,cg11790074,1,1,5,TRUE,decrease,TRUE,"0.170399249",
19786,cg11790857,1,1,5,TRUE,increase,TRUE,-0.183528814,
19787,cg11791136,1,1,5,TRUE,increase,TRUE,-0.102239859,
19788,cg11791613,1,1,5,TRUE,increase,TRUE,-0.026052799,
19789,cg11791847,1,1,5,TRUE,decrease,TRUE,-0.063062583,
19790,cg11791960,1,1,5,TRUE,increase,TRUE,-0.032612326,
19791,cg11792184,1,1,5,TRUE,decrease,TRUE,-0.06244053,
19792,cg11792186,1,1,5,TRUE,decrease,TRUE,"0.032860486",
19793,cg11793005,1,1,5,TRUE,decrease,TRUE,-0.008834568,
19794,cg11793168,1,1,5,TRUE,decrease,TRUE,"0.121846214",
19795,cg11793701,1,1,5,TRUE,increase,TRUE,-0.338858632,
19796,cg11794120,1,1,5,TRUE,decrease,TRUE,"0.054501101",
19797,cg11794398,1,1,5,TRUE,decrease,TRUE,"0.059324875",
19798,cg11794649,1,1,5,TRUE,increase,TRUE,-0.155197357,
19799,cg11794877,1,1,5,TRUE,increase,TRUE,-0.2959689,
19800,cg11796095,1,1,5,TRUE,decrease,TRUE,"0.037177372",
19801,cg11797130,1,1,5,TRUE,decrease,TRUE,"0.134219546",
19802,cg11797222,1,1,5,TRUE,decrease,TRUE,"0.04336082",
19803,cg11798758,1,1,5,TRUE,decrease,TRUE,"0.088186978",
19804,cg11798871,1,1,5,TRUE,decrease,TRUE,"0.226183385",
19805,cg11799843,1,1,5,TRUE,decrease,TRUE,"0.046835659",
19806,cg11800383,1,1,5,TRUE,increase,TRUE,-0.087243288,
19807,cg11800390,1,1,5,TRUE,decrease,TRUE,-0.021119132,
19808,cg11800608,1,1,5,TRUE,decrease,TRUE,-0.081448072,
19809,cg11800710,1,1,5,TRUE,decrease,TRUE,-0.109385687,
19810,cg11801374,1,1,5,TRUE,decrease,TRUE,"0.095817681",
19811,cg11802732,1,1,5,TRUE,increase,TRUE,-0.0630439,
19812,cg11803184,1,1,5,TRUE,decrease,TRUE,"0.151678123",
19813,cg11805083,1,1,5,TRUE,decrease,TRUE,-0.058231431,
19814,cg11805669,1,1,5,TRUE,increase,TRUE,-0.046863192,
19815,cg11805745,1,1,5,TRUE,decrease,TRUE,-0.01819787,
19816,cg11805852,1,1,5,TRUE,decrease,TRUE,"0.21853929",
19817,cg11806178,1,1,5,TRUE,decrease,TRUE,"0.032265464",
19818,cg11806389,1,1,5,TRUE,decrease,TRUE,-0.186319218,
19819,cg11807006,1,1,5,TRUE,increase,TRUE,-0.2976268,
19820,cg11807153,1,1,5,TRUE,increase,TRUE,-0.255159138,
19821,cg11807529,1,1,5,TRUE,increase,TRUE,-0.153892248,
19822,cg11807559,1,1,5,TRUE,decrease,TRUE,-0.026767811,
19823,cg11807689,1,1,5,TRUE,decrease,TRUE,"0.07784221",
19824,cg11808639,1,1,5,TRUE,decrease,TRUE,"0.016976876",
19825,cg11809123,1,1,5,TRUE,increase,TRUE,-0.147181127,
19826,cg11809668,1,1,5,TRUE,decrease,TRUE,"0.093065772",
19827,cg11810204,1,1,5,TRUE,decrease,TRUE,"0.091279913",
19828,cg11810736,1,1,5,TRUE,decrease,TRUE,-0.058776372,
19829,cg11810888,1,1,5,TRUE,decrease,TRUE,-0.047929735,
19830,cg11810961,1,1,5,TRUE,increase,TRUE,-0.252371793,
19831,cg11811216,1,1,5,TRUE,increase,TRUE,-0.273131428,
19832,cg11811655,1,1,5,TRUE,increase,TRUE,-0.194255966,
19833,cg11812071,1,1,5,TRUE,decrease,TRUE,"0.203765394",
19834,cg11813387,1,1,5,TRUE,decrease,TRUE,-0.195112159,
19835,cg11813658,1,1,5,TRUE,decrease,TRUE,"0.255613499",
19836,cg11814539,1,1,5,TRUE,decrease,TRUE,"0.09011646",
19837,cg11815008,1,1,5,TRUE,decrease,TRUE,-0.070734388,
19838,cg11815057,1,1,5,TRUE,increase,TRUE,-0.098649633,
19839,cg11815914,1,1,5,TRUE,increase,TRUE,-0.275208617,
19840,cg11817910,1,1,5,TRUE,increase,TRUE,-0.129950761,
19841,cg11820650,1,1,5,TRUE,decrease,TRUE,"0.074944921",
19842,cg11821536,1,1,5,TRUE,increase,TRUE,-0.177921517,
19843,cg11821759,1,1,5,TRUE,decrease,TRUE,-0.004971772,
19844,cg11822642,1,1,5,TRUE,decrease,TRUE,"0.005578346",
19845,cg11823214,1,1,5,TRUE,decrease,TRUE,-0.191775518,
19846,cg11823253,1,1,5,TRUE,decrease,TRUE,"0.190073609",
19847,cg11823894,1,1,5,TRUE,decrease,TRUE,"0.23190743",
19848,cg11824582,1,1,5,TRUE,decrease,TRUE,-0.026310258,
19849,cg11824764,1,1,5,TRUE,decrease,TRUE,-0.15956779,
19850,cg11825249,1,1,5,TRUE,decrease,TRUE,"0.2706385",
19851,cg11825317,1,1,5,TRUE,increase,TRUE,-0.295464254,
19852,cg11825642,1,1,5,TRUE,decrease,TRUE,"0.2642166",
19853,cg11825706,1,1,5,TRUE,decrease,TRUE,"0.147794546",
19854,cg11825883,1,1,5,TRUE,increase,TRUE,-0.048327623,
19855,cg11825926,1,1,5,TRUE,increase,TRUE,-0.136590463,
19856,cg11826338,1,1,5,TRUE,increase,TRUE,-0.135582071,
19857,cg11826452,1,1,5,TRUE,decrease,TRUE,-0.163040253,
19858,cg11826685,1,1,5,TRUE,increase,TRUE,-0.598992504,
19859,cg11827376,1,1,5,TRUE,decrease,TRUE,"0.193213979",
19860,cg11827976,1,1,5,TRUE,decrease,TRUE,-0.049496602,
19861,cg11828089,1,1,5,TRUE,decrease,TRUE,-0.003424242,
19862,cg11828108,1,1,5,TRUE,increase,TRUE,-0.287151101,
19863,cg11828510,1,1,5,TRUE,decrease,TRUE,"0.067179616",
19864,cg11829033,1,1,5,TRUE,increase,TRUE,-0.342088056,
19865,cg11829203,1,1,5,TRUE,decrease,TRUE,-0.149736656,
19866,cg11829380,1,1,5,TRUE,increase,TRUE,-0.317890365,
19867,cg11829486,1,1,5,TRUE,decrease,TRUE,-0.110916396,
19868,cg11830508,1,1,5,TRUE,decrease,TRUE,"0.060984503",
19869,cg11831003,1,1,5,TRUE,decrease,TRUE,"0.323173713",
19870,cg11831295,1,1,5,TRUE,decrease,TRUE,-0.043254448,
19871,cg11832339,1,1,5,TRUE,decrease,TRUE,-0.091057446,
19872,cg11833275,1,1,5,TRUE,increase,TRUE,-0.11332511,
19873,cg11834730,1,1,5,TRUE,increase,TRUE,-0.039898096,
19874,cg11835219,1,1,5,TRUE,decrease,TRUE,"0.116808773",
